TREATMENT,SUBJECT_NAME,APP_PACKAGE,RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
nappatfpr,RedReader,org.quantumbadger.redreader,4,"TfprPrefetchingStrategy",1614,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,4,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,4,"TfprPrefetchingStrategy",1429219,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,4,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",2149167,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",2292,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",2031,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1770,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1543386,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1357136,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1575261,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1510,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1642760,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1510,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1461250,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1453334,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1979,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1521406,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1979,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",4988386,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",996666,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",964323,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",3282,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1771,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",2780989,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,5,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",2961615,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",2136,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1510,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1614,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",2240,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1502761,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1614,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1389479,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1603698,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",3242864,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1848906,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1889687,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1457657,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",2448,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",3397604,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1299583,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1274479,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",2240,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",1529584,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,6,"TfprPrefetchingStrategy",2292,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",3255729,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1563,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1146,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",937,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",2291,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",2135,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1991667,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1459,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1249219,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1608281,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1563,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1926093,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1458,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1741771,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1368073,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1354,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1694011,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",3668333,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",962396,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",986145,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",2031,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1310104,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,7,"TfprPrefetchingStrategy",1614,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",3783698,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1822,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",2187,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",573,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",2447,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",2292,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1483281,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1771,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1338229,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1335365,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1563,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1719,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1715156,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1614,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1403021,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1489270,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1459,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1940312,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",2188,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1844063,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1379010,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",924896,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",3072,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",2054636,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,8,"TfprPrefetchingStrategy",2291,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1678698,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",2031,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1407,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",2187,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",2239,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1746614,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1748646,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1258750,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1450105,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1259740,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1449479,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1524479,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",2083,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",2548385,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1001198,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1027917,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1822,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",2083,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1545833,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,9,"TfprPrefetchingStrategy",1719,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",4466459,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",365,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",834,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",729,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1458,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1418594,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1406,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1815677,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1672291,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1094,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",2010365,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1771,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1708490,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1999791,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1545938,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",2969,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",2284375,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1513073,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",989271,0,0,1,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",2344,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",2542656,0,1,3,True
nappatfpr,RedReader,org.quantumbadger.redreader,10,"TfprPrefetchingStrategy",1771,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",546198,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59323,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61510,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38906,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",312240,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",27552,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",157604,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",33073,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",181145,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47552,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",186511,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",73230,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",290573,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",320469,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",33593,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40990,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59115,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49323,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",74479,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",320781,0,1,2,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71510,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43906,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48073,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61979,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",274323,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39011,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",194896,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39480,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",196719,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47917,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",185729,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40469,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",283802,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",206771,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64583,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2083906,0,1,3,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",180000,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",245677,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43437,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",202239,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58542,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",182343,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52136,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",226042,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39687,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",225000,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70000,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",309114,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",328489,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62865,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",277864,0,1,2,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46302,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63073,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",95468,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",400052,0,1,2,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51510,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",200156,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",311354,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64271,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",233385,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45468,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",220261,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46979,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",197448,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44531,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",212969,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",74532,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",232709,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",241718,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39948,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1208073,0,1,3,True
nappagreedy,Hillffair,appteam.nith.hillffair,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1893646,0,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",197917,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",29531,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",196302,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60105,0,0,0,True
nappagreedy,Hillffair,appteam.nith.hillffair,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",753073,1,1,1,True
nappagreedy,Hillffair,appteam.nith.hillffair,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",29948,0,0,0,True
