RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1097552,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50886,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",534844,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",307812,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",493750,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52865,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",477604,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66562,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",490938,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64062,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1038645,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63594,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3066563,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70625,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",948958,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60000,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",702448,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59479,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",577917,1,1,4,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57343,0,0,0,True
